,epoch,loss,natural_loss,robust_loss,entropy_loss_unlabeled
0,1,2.352771043777466,2.3463807106018066,0.0010650359326973557,0
1,1,2.2762560844421387,2.271646499633789,0.0007682630675844848,0
2,1,2.2858710289001465,2.2815310955047607,0.0007233157521113753,0
3,1,2.329202890396118,2.325514316558838,0.000614745425991714,0
4,1,2.2584054470062256,2.254880666732788,0.0005874656490050256,0
5,1,2.271848440170288,2.2686233520507812,0.0005375067703425884,0
6,1,2.2722792625427246,2.269543409347534,0.000455970672192052,0
7,1,2.2671399116516113,2.264763355255127,0.0003960926551371813,0
8,1,2.299438714981079,2.2969229221343994,0.00041929763392545283,0
9,1,2.2542636394500732,2.252126455307007,0.00035620154812932014,0
10,1,2.247131586074829,2.2450802326202393,0.0003419050481170416,0
11,1,2.286891460418701,2.284848928451538,0.00034044141648337245,0
12,1,2.2712225914001465,2.268555164337158,0.0004445797821972519,0
13,1,2.244774103164673,2.242647171020508,0.0003545056388247758,0
14,1,2.2672982215881348,2.26546049118042,0.0003062767500523478,0
15,1,2.2322590351104736,2.2298901081085205,0.00039483452565036714,0
16,1,2.2531566619873047,2.251262664794922,0.0003156563616357744,0
17,1,2.264676332473755,2.262669563293457,0.0003344646829646081,0
18,1,2.2266790866851807,2.224158525466919,0.0004200960393063724,0
19,1,2.2884762287139893,2.2855472564697266,0.0004881777858827263,0
20,1,2.2400217056274414,2.2372758388519287,0.00045764437527395785,0
21,1,2.244032859802246,2.241408586502075,0.00043737352825701237,0
22,1,2.2502474784851074,2.2453789710998535,0.0008114356314763427,0
23,1,2.211064577102661,2.206131935119629,0.0008220898453146219,0
24,1,2.2412757873535156,2.2308661937713623,0.001734941266477108,0
25,1,2.2035698890686035,2.182873010635376,0.00344947655685246,0
26,1,2.224353790283203,2.1975977420806885,0.004459348041564226,0
27,1,2.2236948013305664,2.203998327255249,0.0032827339600771666,0
28,1,2.173369884490967,2.1407482624053955,0.005436943378299475,0
29,1,2.198371171951294,2.159198760986328,0.00652872072532773,0
30,1,2.1579976081848145,2.1426382064819336,0.002559883752837777,0
31,1,2.185293674468994,2.1302387714385986,0.009175796993076801,0
32,1,2.109508991241455,2.058521270751953,0.008497939445078373,0
33,1,2.2063968181610107,2.142951250076294,0.01057425420731306,0
34,1,2.2121102809906006,2.12827467918396,0.013972599059343338,0
35,1,2.139434814453125,2.0807836055755615,0.009775202721357346,0
36,1,2.152400493621826,2.0907230377197266,0.010279581882059574,0
37,1,2.1856889724731445,2.121311664581299,0.010729559697210789,0
38,1,2.1783852577209473,2.1120645999908447,0.01105342898517847,0
39,1,2.1930105686187744,2.1150712966918945,0.012989877723157406,0
40,1,2.1657276153564453,2.1175780296325684,0.00802494678646326,0
41,1,2.1985647678375244,2.152655601501465,0.007651542779058218,0
42,1,2.1705923080444336,2.1244583129882812,0.007688997779041529,0
43,1,2.1825544834136963,2.134946584701538,0.007934657856822014,0
44,1,2.148599624633789,2.0945048332214355,0.009015794843435287,0
45,1,2.173100471496582,2.1078579425811768,0.010873772203922272,0
46,1,2.177666664123535,2.1241703033447266,0.008916067890822887,0
47,1,2.166342258453369,2.102771759033203,0.010595099069178104,0
48,1,2.119940757751465,2.0660502910614014,0.008981726132333279,0
49,1,2.188659191131592,2.103638172149658,0.014170187525451183,0
50,1,2.1562063694000244,2.0793654918670654,0.01280681136995554,0
51,1,2.084946393966675,2.032363176345825,0.008763853460550308,0
52,1,2.0677547454833984,2.0030174255371094,0.010789565742015839,0
53,1,2.078519821166992,1.9916551113128662,0.014477432705461979,0
54,1,2.122096538543701,2.0308878421783447,0.015201457776129246,0
55,1,2.134859085083008,2.0324416160583496,0.01706959493458271,0
56,1,2.055694580078125,1.966770887374878,0.014820597134530544,0
57,1,2.0988829135894775,2.001814365386963,0.016178084537386894,0
58,1,2.044177293777466,1.9515162706375122,0.015443488955497742,0
59,1,2.0663514137268066,1.9628880023956299,0.017243918031454086,0
60,1,2.1345267295837402,2.0259437561035156,0.0180971696972847,0
61,1,2.0158300399780273,1.9253684282302856,0.015076929703354836,0
62,1,2.09224271774292,1.9667134284973145,0.02092156931757927,0
63,1,2.0357515811920166,1.9039634466171265,0.021964674815535545,0
64,1,2.095871925354004,1.9653122425079346,0.02175992727279663,0
65,1,2.0342319011688232,1.9205909967422485,0.018940169364213943,0
66,1,2.038649797439575,1.900675654411316,0.022995706647634506,0
67,1,2.018561363220215,1.8975000381469727,0.020176881924271584,0
68,1,2.0440385341644287,1.9012565612792969,0.023797012865543365,0
69,1,1.9539560079574585,1.8450875282287598,0.018144743517041206,0
70,1,1.9786454439163208,1.8151922225952148,0.02724219672381878,0
71,1,2.0027482509613037,1.8926109075546265,0.018356233835220337,0
