,epoch,loss,natural_loss,robust_loss,entropy_loss_unlabeled
64,1,1.2367398738861084,1.2367398738861084,inf,0.0
65,1,1.1853365898132324,1.1853365898132324,inf,0.0
66,1,1.2486034631729126,1.2486034631729126,inf,0.0
67,1,1.1032681465148926,1.1032681465148926,inf,0.0
68,1,1.078705072402954,1.078705072402954,inf,0.0
69,1,1.0262192487716675,1.0262192487716675,inf,0.0
70,1,0.9832615852355957,0.9832615852355957,inf,0.0
71,1,0.9461734294891357,0.9461734294891357,inf,0.0
72,1,0.9727892875671387,0.9727892875671387,inf,0.0
73,1,1.0788899660110474,1.0788899660110474,inf,0.0
74,1,1.020377278327942,1.020377278327942,inf,0.0
75,1,0.8224877119064331,0.8224877119064331,inf,0.0
76,1,0.8997810482978821,0.8997810482978821,inf,0.0
77,1,0.9323391318321228,0.9323391318321228,inf,0.0
78,1,0.9130783677101135,0.9130783677101135,inf,0.0
79,1,0.9381057620048523,0.9381057620048523,inf,0.0
80,1,0.7983341813087463,0.7983341813087463,inf,0.0
81,1,0.706379234790802,0.706379234790802,inf,0.0
82,1,0.7931113839149475,0.7931113839149475,inf,0.0
83,1,0.7236913442611694,0.7236913442611694,inf,0.0
84,1,0.8142036199569702,0.8142036199569702,inf,0.0
85,1,0.5909509658813477,0.5909509658813477,inf,0.0
86,1,0.7376952767372131,0.7376952767372131,inf,0.0
87,1,0.6824848055839539,0.6824848055839539,inf,0.0
88,1,0.6021745204925537,0.6021745204925537,inf,0.0
89,1,0.6350391507148743,0.6350391507148743,inf,0.0
90,1,0.6813905835151672,0.6813905835151672,inf,0.0
91,1,0.5913835763931274,0.5913835763931274,inf,0.0
92,1,0.6048110127449036,0.6048110127449036,inf,0.0
93,1,0.7034722566604614,0.7034722566604614,inf,0.0
94,1,0.6412127017974854,0.6412127017974854,inf,0.0
95,1,0.6202835440635681,0.6202835440635681,inf,0.0
96,1,0.5890207290649414,0.5890207290649414,inf,0.0
97,1,0.5241778492927551,0.5241778492927551,inf,0.0
98,1,0.6025742292404175,0.6025742292404175,inf,0.0
99,1,0.6025204062461853,0.6025204062461853,inf,0.0
100,1,0.5223811268806458,0.5223811268806458,inf,0.0
101,1,0.5789812803268433,0.5789812803268433,inf,0.0
102,1,0.47152987122535706,0.47152987122535706,inf,0.0
103,1,0.5015447735786438,0.5015447735786438,inf,0.0
104,1,0.5804789662361145,0.5804789662361145,inf,0.0
105,1,0.5086918473243713,0.5086918473243713,inf,0.0
106,1,0.41971099376678467,0.41971099376678467,inf,0.0
107,1,0.5242738127708435,0.5242738127708435,inf,0.0
108,1,0.4809989929199219,0.4809989929199219,inf,0.0
109,1,0.6615896224975586,0.6615896224975586,inf,0.0
110,1,0.5410124063491821,0.5410124063491821,inf,0.0
111,1,0.42202261090278625,0.42202261090278625,inf,0.0
112,1,0.5064970254898071,0.5064970254898071,inf,0.0
113,1,0.42522671818733215,0.42522671818733215,inf,0.0
114,1,0.5052877068519592,0.5052877068519592,inf,0.0
115,1,0.5278462767601013,0.5278462767601013,inf,0.0
116,1,0.4093240201473236,0.4093240201473236,inf,0.0
117,1,0.5205976963043213,0.5205976963043213,inf,0.0
118,1,0.5529086589813232,0.5529086589813232,inf,0.0
119,1,0.56022709608078,0.56022709608078,inf,0.0
120,1,0.5411196947097778,0.5411196947097778,inf,0.0
121,1,0.35184451937675476,0.35184451937675476,inf,0.0
122,1,0.44310683012008667,0.44310683012008667,inf,0.0
123,1,0.534367561340332,0.534367561340332,inf,0.0
124,1,0.476459801197052,0.476459801197052,inf,0.0
125,1,0.43575936555862427,0.43575936555862427,inf,0.0
126,1,0.3823586404323578,0.3823586404323578,inf,0.0
127,1,0.4617321193218231,0.4617321193218231,inf,0.0
128,1,0.3971087336540222,0.3971087336540222,inf,0.0
129,1,0.35419762134552,0.35419762134552,inf,0.0
130,1,0.5406261086463928,0.5406261086463928,inf,0.0
131,1,0.468187153339386,0.468187153339386,inf,0.0
132,1,0.44629737734794617,0.44629737734794617,inf,0.0
133,1,0.4174431264400482,0.4174431264400482,inf,0.0
134,1,0.3994547426700592,0.3994547426700592,inf,0.0
135,1,0.39338862895965576,0.39338862895965576,inf,0.0
136,1,0.3095715343952179,0.3095715343952179,inf,0.0
137,1,0.40690428018569946,0.40690428018569946,inf,0.0
138,1,0.4374624490737915,0.4374624490737915,inf,0.0
139,1,0.3664756417274475,0.3664756417274475,inf,0.0
140,1,0.33111998438835144,0.33111998438835144,inf,0.0
141,1,0.5593299269676208,0.5593299269676208,inf,0.0
142,1,0.3297150731086731,0.3297150731086731,inf,0.0
143,1,0.4267776608467102,0.4267776608467102,inf,0.0
144,1,0.3981875479221344,0.3981875479221344,inf,0.0
145,1,0.40272533893585205,0.40272533893585205,inf,0.0
146,1,0.4545286297798157,0.4545286297798157,inf,0.0
147,1,0.39482301473617554,0.39482301473617554,inf,0.0
148,1,0.4333120584487915,0.4333120584487915,inf,0.0
149,1,0.41536521911621094,0.41536521911621094,inf,0.0
150,1,0.35386964678764343,0.35386964678764343,inf,0.0
151,1,0.3215993642807007,0.3215993642807007,inf,0.0
152,1,0.38647592067718506,0.38647592067718506,inf,0.0
153,1,0.35569873452186584,0.35569873452186584,inf,0.0
154,1,0.3337504267692566,0.3337504267692566,inf,0.0
155,1,0.358911395072937,0.358911395072937,inf,0.0
156,1,0.34083399176597595,0.34083399176597595,inf,0.0
157,1,0.3318937122821808,0.3318937122821808,inf,0.0
158,1,0.3470919728279114,0.3470919728279114,inf,0.0
159,1,0.40793803334236145,0.40793803334236145,inf,0.0
160,1,0.3716815710067749,0.3716815710067749,inf,0.0
161,1,0.36854279041290283,0.36854279041290283,inf,0.0
162,1,0.3256663978099823,0.3256663978099823,inf,0.0
163,1,0.3637941777706146,0.3637941777706146,inf,0.0
164,1,0.2575749456882477,0.2575749456882477,inf,0.0
165,1,0.36178991198539734,0.36178991198539734,inf,0.0
166,1,0.3498143255710602,0.3498143255710602,inf,0.0
167,1,0.46118098497390747,0.46118098497390747,inf,0.0
168,1,0.2982659339904785,0.2982659339904785,inf,0.0
169,1,0.3386751711368561,0.3386751711368561,inf,0.0
170,1,0.39316436648368835,0.39316436648368835,inf,0.0
171,1,0.3893134891986847,0.3893134891986847,inf,0.0
172,1,0.38714683055877686,0.38714683055877686,inf,0.0
173,1,0.35942330956459045,0.35942330956459045,inf,0.0
174,1,0.3966412842273712,0.3966412842273712,inf,0.0
175,1,0.41470593214035034,0.41470593214035034,inf,0.0
176,1,0.3439708650112152,0.3439708650112152,inf,0.0
177,1,0.3643396496772766,0.3643396496772766,inf,0.0
178,1,0.3704405128955841,0.3704405128955841,inf,0.0
179,1,0.4343421757221222,0.4343421757221222,inf,0.0
180,1,0.3814750611782074,0.3814750611782074,inf,0.0
181,1,0.2576417922973633,0.2576417922973633,inf,0.0
182,1,0.2857453525066376,0.2857453525066376,inf,0.0
183,1,0.34606876969337463,0.34606876969337463,inf,0.0
184,1,0.4234166443347931,0.4234166443347931,inf,0.0
185,1,0.3477098047733307,0.3477098047733307,inf,0.0
186,1,0.33748382329940796,0.33748382329940796,inf,0.0
187,1,0.2723012864589691,0.2723012864589691,inf,0.0
188,1,0.3292523920536041,0.3292523920536041,inf,0.0
189,1,0.3659137487411499,0.3659137487411499,inf,0.0
190,1,0.3128684163093567,0.3128684163093567,inf,0.0
191,1,0.33105361461639404,0.33105361461639404,inf,0.0
192,1,0.32250577211380005,0.32250577211380005,inf,0.0
193,1,0.3381182849407196,0.3381182849407196,inf,0.0
194,1,0.3548678457736969,0.3548678457736969,inf,0.0
195,1,0.34078752994537354,0.34078752994537354,inf,0.0
196,1,0.2818708121776581,0.2818708121776581,inf,0.0
197,1,0.37906500697135925,0.37906500697135925,inf,0.0
198,1,0.28330883383750916,0.28330883383750916,inf,0.0
199,1,0.28589046001434326,0.28589046001434326,inf,0.0
200,1,0.36057573556900024,0.36057573556900024,inf,0.0
201,1,0.2756144106388092,0.2756144106388092,inf,0.0
202,1,0.3619098961353302,0.3619098961353302,inf,0.0
203,1,0.3503079414367676,0.3503079414367676,inf,0.0
204,1,0.30475959181785583,0.30475959181785583,inf,0.0
205,1,0.3671455383300781,0.3671455383300781,inf,0.0
206,1,0.3415781557559967,0.3415781557559967,inf,0.0
207,1,0.34463751316070557,0.34463751316070557,inf,0.0
208,1,0.47829538583755493,0.47829538583755493,inf,0.0
209,1,0.355195552110672,0.355195552110672,inf,0.0
210,1,0.36693212389945984,0.36693212389945984,inf,0.0
211,1,0.33018696308135986,0.33018696308135986,inf,0.0
212,1,0.3773188591003418,0.3773188591003418,inf,0.0
213,1,0.3048551380634308,0.3048551380634308,inf,0.0
214,1,0.22456634044647217,0.22456634044647217,inf,0.0
215,1,0.39181584119796753,0.39181584119796753,inf,0.0
216,1,0.36557817459106445,0.36557817459106445,inf,0.0
217,1,0.45356619358062744,0.45356619358062744,inf,0.0
218,1,0.28701677918434143,0.28701677918434143,inf,0.0
219,1,0.27086973190307617,0.27086973190307617,inf,0.0
220,1,0.42288386821746826,0.42288386821746826,inf,0.0
221,1,0.30027833580970764,0.30027833580970764,inf,0.0
222,1,0.3125339150428772,0.3125339150428772,inf,0.0
223,1,0.2941399812698364,0.2941399812698364,inf,0.0
224,1,0.29014843702316284,0.29014843702316284,inf,0.0
225,1,0.32733431458473206,0.32733431458473206,inf,0.0
226,1,0.3262549638748169,0.3262549638748169,inf,0.0
227,1,0.22444501519203186,0.22444501519203186,inf,0.0
228,1,0.3430885672569275,0.3430885672569275,inf,0.0
229,1,0.3363687992095947,0.3363687992095947,inf,0.0
230,1,0.295270711183548,0.295270711183548,inf,0.0
231,1,0.27309852838516235,0.27309852838516235,inf,0.0
232,1,0.3022073805332184,0.3022073805332184,inf,0.0
233,1,0.3138059675693512,0.3138059675693512,inf,0.0
234,1,0.30262941122055054,0.30262941122055054,inf,0.0
235,1,0.29902905225753784,0.29902905225753784,inf,0.0
236,1,0.36914005875587463,0.36914005875587463,inf,0.0
237,1,0.4201662540435791,0.4201662540435791,inf,0.0
238,1,0.2743460237979889,0.2743460237979889,inf,0.0
239,1,0.21366211771965027,0.21366211771965027,inf,0.0
240,1,0.25105124711990356,0.25105124711990356,inf,0.0
241,1,0.2887360751628876,0.2887360751628876,inf,0.0
242,1,0.2510905861854553,0.2510905861854553,inf,0.0
243,1,0.29613006114959717,0.29613006114959717,inf,0.0
244,1,0.24988093972206116,0.24988093972206116,inf,0.0
245,1,0.24985088407993317,0.24985088407993317,inf,0.0
246,1,0.27069807052612305,0.27069807052612305,inf,0.0
247,1,0.38041484355926514,0.38041484355926514,inf,0.0
248,1,0.3004458546638489,0.3004458546638489,inf,0.0
249,1,0.32610657811164856,0.32610657811164856,inf,0.0
250,1,0.2379065454006195,0.2379065454006195,inf,0.0
251,1,0.26650935411453247,0.26650935411453247,inf,0.0
252,1,0.271924763917923,0.271924763917923,inf,0.0
253,1,0.26616376638412476,0.26616376638412476,inf,0.0
254,1,0.2726365923881531,0.2726365923881531,inf,0.0
255,1,0.28486430644989014,0.28486430644989014,inf,0.0
256,1,0.2604237198829651,0.2604237198829651,inf,0.0
257,1,0.34085604548454285,0.34085604548454285,inf,0.0
258,1,0.311968594789505,0.311968594789505,inf,0.0
259,1,0.27450093626976013,0.27450093626976013,inf,0.0
260,1,0.3253360986709595,0.3253360986709595,inf,0.0
261,1,0.27475839853286743,0.27475839853286743,inf,0.0
262,1,0.3550480902194977,0.3550480902194977,inf,0.0
263,1,0.33471474051475525,0.33471474051475525,inf,0.0
264,1,0.3643798232078552,0.3643798232078552,inf,0.0
265,1,0.2569005489349365,0.2569005489349365,inf,0.0
266,1,0.22678641974925995,0.22678641974925995,inf,0.0
267,1,0.3433179259300232,0.3433179259300232,inf,0.0
268,1,0.4213787317276001,0.4213787317276001,inf,0.0
269,1,0.40707677602767944,0.40707677602767944,inf,0.0
270,1,0.3515464663505554,0.3515464663505554,inf,0.0
271,1,0.22585734724998474,0.22585734724998474,inf,0.0
272,1,0.3646939694881439,0.3646939694881439,inf,0.0
273,1,0.260905921459198,0.260905921459198,inf,0.0
274,1,0.3301859498023987,0.3301859498023987,inf,0.0
275,1,0.2654041647911072,0.2654041647911072,inf,0.0
276,1,0.2407839596271515,0.2407839596271515,inf,0.0
277,1,0.31597644090652466,0.31597644090652466,inf,0.0
278,1,0.41172200441360474,0.41172200441360474,inf,0.0
279,1,0.26799044013023376,0.26799044013023376,inf,0.0
280,1,0.23018231987953186,0.23018231987953186,inf,0.0
281,1,0.23276646435260773,0.23276646435260773,inf,0.0
282,1,0.3056793510913849,0.3056793510913849,inf,0.0
283,1,0.33298155665397644,0.33298155665397644,inf,0.0
284,1,0.2201564610004425,0.2201564610004425,inf,0.0
285,1,0.32690176367759705,0.32690176367759705,inf,0.0
286,1,0.08899352699518204,0.08899352699518204,inf,0.0
287,2,0.27458828687667847,0.27458828687667847,inf,0.0
288,2,0.23506826162338257,0.23506826162338257,inf,0.0
289,2,0.2705762982368469,0.2705762982368469,inf,0.0
290,2,0.30543750524520874,0.30543750524520874,inf,0.0
291,2,0.29641881585121155,0.29641881585121155,inf,0.0
292,2,0.1855892390012741,0.1855892390012741,inf,0.0
293,2,0.20815201103687286,0.20815201103687286,inf,0.0
294,2,0.3027781546115875,0.3027781546115875,inf,0.0
295,2,0.22485901415348053,0.22485901415348053,inf,0.0
296,2,0.18874819576740265,0.18874819576740265,inf,0.0
297,2,0.24091795086860657,0.24091795086860657,inf,0.0
298,2,0.24666891992092133,0.24666891992092133,inf,0.0
299,2,0.18248873949050903,0.18248873949050903,inf,0.0
300,2,0.2678259313106537,0.2678259313106537,inf,0.0
301,2,0.2188490629196167,0.2188490629196167,inf,0.0
302,2,0.26016965508461,0.26016965508461,inf,0.0
303,2,0.2500763535499573,0.2500763535499573,inf,0.0
304,2,0.221664696931839,0.221664696931839,inf,0.0
305,2,0.2719430923461914,0.2719430923461914,inf,0.0
306,2,0.3124244511127472,0.3124244511127472,inf,0.0
307,2,0.3370721638202667,0.3370721638202667,inf,0.0
308,2,0.27389124035835266,0.27389124035835266,inf,0.0
309,2,0.310344934463501,0.310344934463501,inf,0.0
310,2,0.2500481903553009,0.2500481903553009,inf,0.0
311,2,0.22838124632835388,0.22838124632835388,inf,0.0
312,2,0.2949431240558624,0.2949431240558624,inf,0.0
313,2,0.2244097739458084,0.2244097739458084,inf,0.0
314,2,0.2946788966655731,0.2946788966655731,inf,0.0
315,2,0.3909047842025757,0.3909047842025757,inf,0.0
316,2,0.2815459966659546,0.2815459966659546,inf,0.0
317,2,0.22017350792884827,0.22017350792884827,inf,0.0
318,2,0.32623496651649475,0.32623496651649475,inf,0.0
319,2,0.1738211065530777,0.1738211065530777,inf,0.0
320,2,0.22779062390327454,0.22779062390327454,inf,0.0
321,2,0.21779456734657288,0.21779456734657288,inf,0.0
322,2,0.24124038219451904,0.24124038219451904,inf,0.0
323,2,0.2541811168193817,0.2541811168193817,inf,0.0
324,2,0.33327263593673706,0.33327263593673706,inf,0.0
325,2,0.20423853397369385,0.20423853397369385,inf,0.0
326,2,0.15291301906108856,0.15291301906108856,inf,0.0
327,2,0.27158161997795105,0.27158161997795105,inf,0.0
328,2,0.1927480250597,0.1927480250597,inf,0.0
329,2,0.28654634952545166,0.28654634952545166,inf,0.0
330,2,0.20796506106853485,0.20796506106853485,inf,0.0
331,2,0.2584252655506134,0.2584252655506134,inf,0.0
332,2,0.3060517907142639,0.3060517907142639,inf,0.0
333,2,0.26016926765441895,0.26016926765441895,inf,0.0
334,2,0.28136637806892395,0.28136637806892395,inf,0.0
335,2,0.3056340515613556,0.3056340515613556,inf,0.0
336,2,0.22286349534988403,0.22286349534988403,inf,0.0
337,2,0.36230185627937317,0.36230185627937317,inf,0.0
338,2,0.3197866678237915,0.3197866678237915,inf,0.0
339,2,0.23689039051532745,0.23689039051532745,inf,0.0
340,2,0.19530540704727173,0.19530540704727173,inf,0.0
341,2,0.21787816286087036,0.21787816286087036,inf,0.0
342,2,0.28598153591156006,0.28598153591156006,inf,0.0
343,2,0.18946661055088043,0.18946661055088043,inf,0.0
344,2,0.3020559549331665,0.3020559549331665,inf,0.0
345,2,0.19489139318466187,0.19489139318466187,inf,0.0
346,2,0.2999115288257599,0.2999115288257599,inf,0.0
347,2,0.3384293019771576,0.3384293019771576,inf,0.0
348,2,0.2867477536201477,0.2867477536201477,inf,0.0
349,2,0.22112376987934113,0.22112376987934113,inf,0.0
350,2,0.24655409157276154,0.24655409157276154,inf,0.0
351,2,0.24820107221603394,0.24820107221603394,inf,0.0
352,2,0.22680631279945374,0.22680631279945374,inf,0.0
353,2,0.3757093548774719,0.3757093548774719,inf,0.0
354,2,0.23307867348194122,0.23307867348194122,inf,0.0
355,2,0.31955066323280334,0.31955066323280334,inf,0.0
356,2,0.2302715927362442,0.2302715927362442,inf,0.0
357,2,0.229600727558136,0.229600727558136,inf,0.0
358,2,0.24868227541446686,0.24868227541446686,inf,0.0
359,2,0.2060786336660385,0.2060786336660385,inf,0.0
360,2,0.2328072339296341,0.2328072339296341,inf,0.0
361,2,0.3252299726009369,0.3252299726009369,inf,0.0
362,2,0.35295870900154114,0.35295870900154114,inf,0.0
363,2,0.3874569833278656,0.3874569833278656,inf,0.0
364,2,0.2833753824234009,0.2833753824234009,inf,0.0
365,2,0.23157235980033875,0.23157235980033875,inf,0.0
366,2,0.19633851945400238,0.19633851945400238,inf,0.0
367,2,0.22979652881622314,0.22979652881622314,inf,0.0
368,2,0.2050093561410904,0.2050093561410904,inf,0.0
369,2,0.3004728853702545,0.3004728853702545,inf,0.0
370,2,0.24785295128822327,0.24785295128822327,inf,0.0
371,2,0.20210330188274384,0.20210330188274384,inf,0.0
372,2,0.3569473922252655,0.3569473922252655,inf,0.0
373,2,0.1881483793258667,0.1881483793258667,inf,0.0
374,2,0.33235135674476624,0.33235135674476624,inf,0.0
375,2,0.2256554365158081,0.2256554365158081,inf,0.0
376,2,0.28918302059173584,0.28918302059173584,inf,0.0
377,2,0.22235946357250214,0.22235946357250214,inf,0.0
378,2,0.31310442090034485,0.31310442090034485,inf,0.0
379,2,0.20458713173866272,0.20458713173866272,inf,0.0
380,2,0.163593128323555,0.163593128323555,inf,0.0
381,2,0.29314345121383667,0.29314345121383667,inf,0.0
382,2,0.2359120100736618,0.2359120100736618,inf,0.0
383,2,0.17048677802085876,0.17048677802085876,inf,0.0
384,2,0.23679617047309875,0.23679617047309875,inf,0.0
385,2,0.26558539271354675,0.26558539271354675,inf,0.0
386,2,0.2710300385951996,0.2710300385951996,inf,0.0
387,2,0.2770298719406128,0.2770298719406128,inf,0.0
388,2,0.2213212102651596,0.2213212102651596,inf,0.0
389,2,0.2746132016181946,0.2746132016181946,inf,0.0
390,2,0.25299468636512756,0.25299468636512756,inf,0.0
391,2,0.20950572192668915,0.20950572192668915,inf,0.0
392,2,0.24753078818321228,0.24753078818321228,inf,0.0
393,2,0.23742768168449402,0.23742768168449402,inf,0.0
394,2,0.27765953540802,0.27765953540802,inf,0.0
395,2,0.2885512709617615,0.2885512709617615,inf,0.0
396,2,0.3795968294143677,0.3795968294143677,inf,0.0
397,2,0.2786900997161865,0.2786900997161865,inf,0.0
398,2,0.3466040790081024,0.3466040790081024,inf,0.0
399,2,0.27962881326675415,0.27962881326675415,inf,0.0
400,2,0.3378501236438751,0.3378501236438751,inf,0.0
401,2,0.29369020462036133,0.29369020462036133,inf,0.0
402,2,0.3278277814388275,0.3278277814388275,inf,0.0
403,2,0.2449226677417755,0.2449226677417755,inf,0.0
404,2,0.25993582606315613,0.25993582606315613,inf,0.0
405,2,0.21651558578014374,0.21651558578014374,inf,0.0
406,2,0.15496206283569336,0.15496206283569336,inf,0.0
407,2,0.2294376790523529,0.2294376790523529,inf,0.0
408,2,0.24433758854866028,0.24433758854866028,inf,0.0
409,2,0.2070997804403305,0.2070997804403305,inf,0.0
410,2,0.31156402826309204,0.31156402826309204,inf,0.0
411,2,0.2428639531135559,0.2428639531135559,inf,0.0
412,2,0.2763948142528534,0.2763948142528534,inf,0.0
413,2,0.33467715978622437,0.33467715978622437,inf,0.0
414,2,0.16139593720436096,0.16139593720436096,inf,0.0
415,2,0.2070208042860031,0.2070208042860031,inf,0.0
416,2,0.19606788456439972,0.19606788456439972,inf,0.0
417,2,0.2921978831291199,0.2921978831291199,inf,0.0
418,2,0.20796863734722137,0.20796863734722137,inf,0.0
419,2,0.21392543613910675,0.21392543613910675,inf,0.0
420,2,0.17338256537914276,0.17338256537914276,inf,0.0
421,2,0.2041899412870407,0.2041899412870407,inf,0.0
422,2,0.24132676422595978,0.24132676422595978,inf,0.0
423,2,0.2612588703632355,0.2612588703632355,inf,0.0
424,2,0.2618407905101776,0.2618407905101776,inf,0.0
425,2,0.3051561117172241,0.3051561117172241,inf,0.0
426,2,0.3101085126399994,0.3101085126399994,inf,0.0
427,2,0.21093225479125977,0.21093225479125977,inf,0.0
428,2,0.18948844075202942,0.18948844075202942,inf,0.0
429,2,0.15627186000347137,0.15627186000347137,inf,0.0
430,2,0.16464726626873016,0.16464726626873016,inf,0.0
431,2,0.2261921763420105,0.2261921763420105,inf,0.0
432,2,0.17920762300491333,0.17920762300491333,inf,0.0
433,2,0.2586204409599304,0.2586204409599304,inf,0.0
434,2,0.2192670851945877,0.2192670851945877,inf,0.0
435,2,0.27456197142601013,0.27456197142601013,inf,0.0
436,2,0.22479471564292908,0.22479471564292908,inf,0.0
437,2,0.11067056655883789,0.11067056655883789,inf,0.0
438,2,0.22308360040187836,0.22308360040187836,inf,0.0
439,2,0.29667967557907104,0.29667967557907104,inf,0.0
440,2,0.2828996181488037,0.2828996181488037,inf,0.0
441,2,0.4424537420272827,0.4424537420272827,inf,0.0
442,2,0.13964445888996124,0.13964445888996124,inf,0.0
443,2,0.31762146949768066,0.31762146949768066,inf,0.0
444,2,0.29925036430358887,0.29925036430358887,inf,0.0
445,2,0.25169771909713745,0.25169771909713745,inf,0.0
446,2,0.23980659246444702,0.23980659246444702,inf,0.0
447,2,0.1597539335489273,0.1597539335489273,inf,0.0
448,2,0.24773113429546356,0.24773113429546356,inf,0.0
449,2,0.3348348140716553,0.3348348140716553,inf,0.0
450,2,0.22693276405334473,0.22693276405334473,inf,0.0
451,2,0.35408496856689453,0.35408496856689453,inf,0.0
452,2,0.22540321946144104,0.22540321946144104,inf,0.0
453,2,0.23631438612937927,0.23631438612937927,inf,0.0
454,2,0.22650928795337677,0.22650928795337677,inf,0.0
455,2,0.3085421323776245,0.3085421323776245,inf,0.0
456,2,0.24647241830825806,0.24647241830825806,inf,0.0
457,2,0.1704859584569931,0.1704859584569931,inf,0.0
458,2,0.29252228140830994,0.29252228140830994,inf,0.0
459,2,0.2374066412448883,0.2374066412448883,inf,0.0
460,2,0.30677682161331177,0.30677682161331177,inf,0.0
461,2,0.24304792284965515,0.24304792284965515,inf,0.0
462,2,0.23321042954921722,0.23321042954921722,inf,0.0
463,2,0.22246897220611572,0.22246897220611572,inf,0.0
464,2,0.24460189044475555,0.24460189044475555,inf,0.0
465,2,0.18584132194519043,0.18584132194519043,inf,0.0
466,2,0.1919780969619751,0.1919780969619751,inf,0.0
467,2,0.2837929129600525,0.2837929129600525,inf,0.0
468,2,0.30681949853897095,0.30681949853897095,inf,0.0
469,2,0.23485535383224487,0.23485535383224487,inf,0.0
470,2,0.21413657069206238,0.21413657069206238,inf,0.0
471,2,0.3636016547679901,0.3636016547679901,inf,0.0
472,2,0.2558509111404419,0.2558509111404419,inf,0.0
473,2,0.23939016461372375,0.23939016461372375,inf,0.0
474,2,0.23341546952724457,0.23341546952724457,inf,0.0
475,2,0.26803478598594666,0.26803478598594666,inf,0.0
476,2,0.25613924860954285,0.25613924860954285,inf,0.0
477,2,0.33971548080444336,0.33971548080444336,inf,0.0
478,2,0.15748171508312225,0.15748171508312225,inf,0.0
479,2,0.18456189334392548,0.18456189334392548,inf,0.0
480,2,0.23062129318714142,0.23062129318714142,inf,0.0
481,2,0.19312041997909546,0.19312041997909546,inf,0.0
